date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12981-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12981-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12987-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12987-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12988-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12988-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12995-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12995-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12997-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12997-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 12999-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 12999-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13002-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13002-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13003-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13003-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13006-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13006-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13008-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13008-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13009-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13009-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13010-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13010-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13011-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13011-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13015-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13015-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13016-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13016-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13017-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13017-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13018-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13018-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13019-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13019-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13020-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13020-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13024-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13024-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13025-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13025-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13029-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13029-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13030-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13030-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13031-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13031-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13033-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13033-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13034-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13034-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13035-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13035-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13042-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13042-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13043-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13043-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13047-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13047-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13052-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13052-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13053-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13053-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13059-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13059-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13061-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13061-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13066-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13066-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13073-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13073-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13080-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13080-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13087-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13087-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13088-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13088-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13091-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13091-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13092-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13092-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13095-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13095-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13096-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13096-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13102-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13102-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13105-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13105-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13106-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13106-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13111-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13111-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13112-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13112-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13113-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13113-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13114-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13114-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13115-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13115-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13119-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13119-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13126-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13126-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13143-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13143-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13144-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13144-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13149-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13149-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13150-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13150-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13152-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13152-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13153-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13153-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13154-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13154-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13157-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13157-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13158-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13158-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13160-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13160-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13162-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13162-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13163-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13163-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13164-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13164-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13165-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13165-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13166-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13166-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13169-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13169-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13172-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13172-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13174-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13174-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13175-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13175-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13177-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13177-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13178-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13178-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
08/04/2004,04:56:44,US/Pacific,M...,FILE,NTFS Content Modification Time,Content Modification Time,-,JEAN-13FBF038A3,/$MFT 13179-2 $STANDARD_INFORMATION,TSK:/$MFT File reference: 13179-2 Attribute name: $STANDARD_INFORMATION,2,TSK:/$MFT,0,-,mft,attribute_type: 16; file_attribute_flags: 2048; file_system_type: NTFS; is_allocated: True
